time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:Copy.count,Jvm:Copy.time,Jvm:MarkSweepCompact.count,Jvm:MarkSweepCompact.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-05-19T04:17:32Z,682,0,0,0,0,0,5551258,1880,2404528,320,0,0,0,0,0,41100,0,0,0,0,0,0,0,218,10,0,-68,2,8,3279,0,0,0,0,0, ,0,0,0,0,0,0,40220,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,789,4215,789,0,789,0,0,3,789,0,0,0,1,0,0,0,0,0,0,0,0,94190,788,0,0,0,0,177,415,2,81,43782960,-1,0,0,0,0,0,0,8253,0,0,0,1,0,5,0,517,0,10,0,500,0,0,0,0,0,0,0,0,0,0,40220,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:18:32Z,1146,0,0,0,0,0,5519554,1880,2372360,320,0,0,0,0,0,42798,0,0,0,0,0,0,0,217,10,0,-71,2,9,3551,0,0,0,0,0, ,0,0,0,0,0,0,41862,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,850,3160,849,0,850,0,0,3,849,0,0,0,1,0,0,0,0,0,0,0,0,102213,847,0,0,0,0,177,430,3,116,36952000,-1,0,0,0,0,0,0,8919,0,0,0,1,0,4,0,572,0,12,0,600,0,0,0,0,0,0,0,0,0,0,41862,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:19:32Z,2026,0,0,0,0,0,5485978,1880,2337904,320,0,0,0,0,0,48341,0,0,0,0,0,0,0,215,10,0,-74,2,10,3287,0,0,0,0,0, ,0,0,0,0,0,0,47463,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,797,4046,794,0,797,0,0,3,794,0,0,0,1,0,0,0,0,0,0,0,0,89118,792,0,0,0,0,174,489,3,120,58347800,-1,0,0,0,0,0,0,8316,0,0,0,3,0,3,0,521,0,10,0,500,0,0,0,0,0,0,0,0,0,0,47463,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:20:33Z,682,0,0,0,0,0,5445210,1880,2298480,320,0,0,0,0,0,43211,0,0,0,0,0,0,0,212,10,0,-80,2,9,3566,0,0,0,0,0, ,0,0,0,0,0,0,42189,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,917,4186,915,0,917,0,0,3,915,0,0,0,1,0,0,0,0,0,0,0,0,113991,913,0,0,0,0,169,417,3,110,26083272,-1,0,0,0,0,0,0,8970,0,0,0,1,0,6,0,630,0,14,0,700,0,0,0,0,0,0,0,0,0,0,42189,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:21:33Z,2026,0,0,0,0,0,5413378,1880,2265304,320,0,0,0,0,0,43253,0,0,0,0,0,0,0,211,10,0,-82,2,9,3271,0,0,0,0,0, ,0,0,0,0,0,0,42416,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,772,3670,772,0,772,0,0,3,772,0,0,0,1,0,0,0,0,0,0,0,0,81008,772,0,0,0,0,170,430,2,85,45062672,-1,0,0,0,0,0,0,8112,0,0,0,3,0,2,0,484,0,8,0,400,0,0,0,0,0,0,0,0,0,0,42416,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:22:33Z,1562,0,0,0,0,0,5375682,1880,2228072,320,0,0,0,0,0,52058,0,0,0,0,0,0,0,208,10,0,-87,2,9,3444,0,0,0,0,0, ,0,0,0,0,0,0,51104,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,856,4344,856,0,856,0,0,3,856,0,0,0,1,0,0,0,0,0,0,0,0,101212,854,0,0,0,0,175,481,3,116,57078568,-1,0,0,0,0,0,0,9016,0,0,0,3,0,5,0,575,0,12,0,600,0,0,0,0,0,0,0,0,0,0,51104,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:23:33Z,682,0,0,0,0,0,5338274,1880,2191544,320,0,0,0,0,0,43449,0,0,0,0,0,0,0,205,10,0,-92,2,9,3729,0,0,0,0,0, ,0,0,0,0,0,0,42448,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,903,4081,903,0,903,0,0,3,903,0,0,0,1,0,0,0,0,0,0,0,0,109957,901,0,0,0,0,170,428,3,112,44184920,-1,0,0,0,0,0,0,9452,0,0,0,2,0,5,0,623,0,14,0,700,0,0,0,0,0,0,0,0,0,0,42448,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:24:33Z,682,0,0,0,0,0,5305890,1880,2159160,320,0,0,0,0,0,49920,0,0,0,0,0,0,0,203,10,0,-95,2,9,3296,0,0,0,0,0, ,0,0,0,0,0,0,49101,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,746,3984,745,0,746,0,0,3,745,0,0,0,1,0,0,0,0,0,0,0,0,80006,744,0,0,0,0,177,429,2,81,32357768,-1,0,0,0,0,0,0,8189,0,0,0,2,0,3,0,471,0,8,0,400,0,0,0,0,0,0,0,0,0,0,49101,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:25:33Z,1586,0,0,0,0,0,5274714,1880,2127080,320,0,0,0,0,0,46828,0,0,0,0,0,0,0,202,10,0,-98,2,9,3262,0,0,0,0,0, ,0,0,0,0,0,0,45956,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,791,4229,790,0,791,0,0,3,790,0,0,0,1,0,0,0,0,0,0,0,0,89897,788,0,0,0,0,166,429,2,77,48415528,-1,0,0,0,0,0,0,8227,0,0,0,1,0,3,0,518,0,10,0,500,0,0,0,0,0,0,0,0,0,0,45956,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:26:33Z,2906,0,0,0,0,0,5241682,1880,2092728,320,0,0,0,0,0,45541,0,0,0,0,0,0,0,200,10,0,-101,3,9,3567,0,0,0,0,0, ,0,0,0,0,0,0,44622,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,844,4679,844,0,844,0,0,3,844,0,0,0,1,0,0,0,0,0,0,0,0,96580,843,0,0,0,0,168,473,3,130,43324952,-1,0,0,0,0,0,0,8885,0,0,0,3,0,3,0,569,0,12,0,600,0,0,0,0,0,0,0,0,0,0,44622,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:27:33Z,2002,0,0,0,0,0,5205354,1880,2057304,320,0,0,0,0,0,46346,0,0,0,0,0,0,0,197,10,0,-106,2,9,3387,0,0,0,0,0, ,0,0,0,0,0,0,45399,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,852,4441,851,0,852,0,0,3,851,0,0,0,1,0,0,0,0,0,0,0,0,101321,848,0,0,0,0,169,510,4,190,51474088,-1,0,0,0,0,0,0,8636,0,0,0,2,0,5,0,573,0,12,0,600,0,0,0,0,0,0,0,0,0,0,45399,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:28:33Z,1586,0,0,0,0,0,5167178,1880,2019544,320,0,0,0,0,0,40673,0,0,0,0,0,0,0,195,10,0,-110,2,9,3444,0,0,0,0,0, ,0,0,0,0,0,0,39726,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,864,3754,863,0,864,0,0,3,863,0,0,0,1,0,0,0,0,0,0,0,0,101327,861,0,0,0,0,166,402,2,80,41738952,-1,0,0,0,0,0,0,8791,0,0,0,3,0,4,0,579,0,12,0,600,0,0,0,0,0,0,0,0,0,0,39726,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:29:33Z,682,0,0,0,0,0,5127674,1880,1980944,320,0,0,0,0,0,41140,0,0,0,0,0,0,0,192,10,0,-115,2,9,3437,0,0,0,0,0, ,0,0,0,0,0,0,40180,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,866,3193,866,0,866,0,0,3,866,0,0,0,1,0,0,0,0,0,0,0,0,100038,865,0,0,0,0,166,412,2,72,42453000,-1,0,0,0,0,0,0,8896,0,0,0,0,0,5,0,580,0,12,0,600,0,0,0,0,0,0,0,0,0,0,40180,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:30:33Z,2002,0,0,0,0,0,5098002,1880,1949952,320,0,0,0,0,0,48989,0,0,0,0,0,0,0,191,10,0,-117,2,10,3163,0,0,0,0,0, ,0,0,0,0,0,0,48240,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,691,3418,690,0,691,0,0,3,690,0,0,0,1,0,0,0,0,0,0,0,0,71319,689,0,0,0,0,173,493,3,117,51307608,-1,0,0,0,0,0,0,7662,0,0,0,3,0,2,0,419,0,6,0,300,0,0,0,0,0,0,0,0,0,0,48240,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:31:33Z,2906,0,0,0,0,0,5066994,1880,1918040,320,0,0,0,0,0,50575,0,0,0,0,0,0,0,190,10,0,-121,2,10,3467,0,0,0,0,0, ,0,0,0,0,0,0,49593,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,897,3885,896,0,897,0,0,3,896,0,0,0,1,0,0,0,0,0,0,0,0,109923,893,0,0,0,0,172,477,4,159,31121576,-1,0,0,0,0,0,0,9070,0,0,0,4,0,4,0,620,0,14,0,700,0,0,0,0,0,0,0,0,0,0,49593,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:32:33Z,2026,0,0,0,0,0,5029210,1880,1881136,320,0,0,0,0,0,43298,0,0,0,0,0,0,0,187,10,0,-125,2,9,3292,0,0,0,0,0, ,0,0,0,0,0,0,42413,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,805,3147,804,0,805,0,0,3,804,0,0,0,1,0,0,0,0,0,0,0,0,90036,802,0,0,0,0,167,383,1,42,50019400,-1,0,0,0,0,0,0,8302,0,0,0,4,0,4,0,525,0,10,0,500,0,0,0,0,0,0,0,0,0,0,42413,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:33:33Z,1122,0,0,0,0,0,4989026,1880,1841856,320,0,0,0,0,0,38960,0,0,0,0,0,0,0,184,10,0,-130,2,9,3372,0,0,0,0,0, ,0,0,0,0,0,0,38006,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,852,3206,851,0,852,0,0,3,851,0,0,0,1,0,0,0,0,0,0,0,0,100935,848,0,0,0,0,161,382,2,77,31252176,-1,0,0,0,0,0,0,8503,0,0,0,3,0,5,0,573,0,12,0,600,0,0,0,0,0,0,0,0,0,0,38006,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:34:33Z,2466,0,0,0,0,0,4958042,1880,1809472,376,0,0,0,0,0,44045,0,0,0,0,0,0,0,183,10,0,-132,2,9,3131,0,0,0,0,0, ,0,0,0,0,0,0,43239,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,83,0,740,2946,737,0,740,0,0,3,737,0,0,0,1,0,0,0,0,0,0,0,0,78289,736,0,0,0,1,163,439,2,78,46863496,-1,0,0,0,0,0,0,7779,0,0,0,3,0,2,0,468,0,8,0,400,0,0,0,0,0,0,0,0,0,0,43239,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:35:33Z,2002,0,0,0,0,0,4922666,1880,1774504,432,0,0,0,0,0,59710,0,0,0,0,0,0,0,181,10,0,-137,2,9,3423,0,0,0,0,0, ,0,0,0,0,0,0,58771,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,846,4663,845,0,846,0,0,3,845,0,0,0,1,0,0,0,0,0,0,0,0,101686,841,0,0,0,0,185,596,5,208,58078448,-1,0,0,0,0,0,0,8716,0,0,0,3,0,5,0,570,0,12,0,600,0,0,0,0,0,0,0,0,0,0,58771,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:36:33Z,1122,0,0,0,0,0,4885706,1880,1738536,320,0,0,0,0,0,58444,0,0,0,0,0,0,0,178,10,0,-142,2,9,3415,0,0,0,0,0, ,0,0,0,0,0,0,57457,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,891,5440,892,0,891,0,0,3,892,0,0,0,1,0,0,0,0,0,0,0,0,108848,889,0,0,0,0,185,560,5,204,31843288,-1,0,0,0,0,0,0,8709,0,0,0,3,0,5,0,617,0,14,0,700,0,0,0,0,0,0,0,0,0,0,57457,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:37:33Z,682,0,0,0,0,0,4848786,1880,1702056,320,0,0,0,0,0,46342,0,0,0,0,0,0,0,176,10,0,-145,2,10,3245,0,0,0,0,0, ,0,0,0,0,0,0,45492,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,766,4456,766,0,766,0,0,3,766,0,0,0,1,0,0,0,0,0,0,0,0,81543,765,0,0,0,0,173,460,2,84,42576384,-1,0,0,0,0,0,0,8169,0,0,0,3,0,3,0,481,0,8,0,400,0,0,0,0,0,0,0,0,0,0,45492,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:38:33Z,682,0,0,0,0,0,4816306,1880,1669576,320,0,0,0,0,0,57426,0,0,0,0,0,0,0,174,10,0,-148,3,10,2717,0,0,0,0,0, ,0,0,0,0,0,0,55684,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,586,3782,586,0,586,0,0,3,586,0,0,0,1,0,0,0,0,0,0,0,0,55843,585,0,0,0,0,166,514,4,162,42987656,-1,0,0,0,0,0,0,6712,0,0,0,1,0,4,0,334,0,548,0,168,0,0,0,0,0,0,0,0,0,0,55684,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:39:12Z,682,0,0,0,0,0,4812090,1880,1665680,0,0,0,0,0,0,2035,0,0,0,0,0,0,0,173,10,0,-149,2,11,79,0,0,0,0,0, ,0,0,0,0,0,0,1839,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,14,111,14,0,14,0,0,3,14,0,0,0,1,0,0,0,0,0,0,0,0,1527,14,0,0,0,0,4,6,0,0,56944000,-1,0,0,0,0,0,0,192,0,0,0,0,0,2,0,7,0,86,0,0,0,0,0,0,0,0,0,0,0,0,1839,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
